"Lower limbs,",Lower limbs,,,,,,,,,,,,,,
"Lower lip,",lips,,,,,,,,,,,,,,
"Lower respiratory tract,",respiratory tract,,,,,,,,,,,,,,
"Lower urinary tract,",Lower urinary tract,,,,,,,,,,,,,,
"Lumbar and sacral sympathetic nerves,",Lumbosacral region,,,,,,,,,,,,,,
"Lumbar region,",Lumbosacral region,,,,,,,,,,,,,,
"Lumbar spinal cord,",Spinal Cord,,,,,,,,,,,,,,
"Lumbar spinal cord.,",spinal cord,,,,,,,,,,,,,,
"Lumbar spine,",Spinal Cord,,,,,,,,,,,,,,
"Lumbar spine (vertebrae),",Spinal Cord,,,,,,,,,,,,,,
"Lumbar spine and pelvis,",pelvis,spine,,,,,,,,,,,,,
"Lumbar spine.,",Spinal Cord,,,,,,,,,,,,,,
"Lumbar vertebrae,",Spinal Cord,,,,,,,,,,,,,,
"Lumbar, sacral and pelvic sympathetic nerves,",Lumbosacral region,,,,,,,,,,,,,,
"Lumbosacral plexus,",Lumbosacral region,,,,,,,,,,,,,,
"Lumbosacral region,",Lumbosacral region,,,,,,,,,,,,,,
"Lumbosacral spine and pelvis,",pelvis,Spinal Cord,,,,,,,,,,,,,
"Lung,",Lungs,,,,,,,,,,,,,,
"Lung and Bronchus,",Lungs,Bronchioles,,,,,,,,,,,,,
"Lungs,",Lungs,,,,,,,,,,,,,,
"Lungs, Ankle, Foot,",Lungs,Ankle,Foot,,,,,,,,,,,,
"Lungs, lymph nodes,",Lungs,lymph nodes,,,,,,,,,,,,,
"Lungs.,",Lungs,,,,,,,,,,,,,,
"Lymph Nodes,",Lymph Nodes,,,,,,,,,,,,,,
"Lymph node,",Lymph nodes,,,,,,,,,,,,,,
"Lymph nodes,",Lymph nodes,,,,,,,,,,,,,,
"Lymph nodes of axilla and upper limb,",Lymph nodes of axilla,Lymph nodes of upper limb,,,,,,,,,,,,,
"Lymph nodes of axilla and upper limb.,",Lymph nodes of axilla,Lymph nodes of upper limb,,,,,,,,,,,,,
"Lymph nodes of face, head, and neck.,",Lymph nodes of face,Lymph nodes of head,Lymph nodes of neck,,,,,,,,,,,,
"Lymph nodes of head, face, and neck,",Lymph nodes of head,Lymph nodes of face,Lymph nodes of neck,,,,,,,,,,,,
"Lymph nodes of head, face, and neck.,",Lymph nodes of head,Lymph nodes of face,Lymph nodes of neck,,,,,,,,,,,,
"Lymph nodes of inguinal region and lower limb,",lymph nodes of inguinal region,Lymph nodes of lower limb,,,,,,,,,,,,,
"Lymph nodes of inguinal region and lower limb.,",lymph nodes of inguinal region,Lymph nodes of lower limb,,,,,,,,,,,,,
"Lymph nodes of multiple sites,",Lymph nodes,,,,,,,,,,,,,,
"Lymph nodes of multiple sites.,",Lymph nodes,,,,,,,,,,,,,,
"Lymph nodes.,",Lymph nodes,,,,,,,,,,,,,,
"Lymphangitis - Lymphatic System,",Lymph nodes,,,,,,,,,,,,,,
"Lymphatic system,",Lymph nodes,,,,,,,,,,,,,,
"Lymphatic vessels and lymph nodes,",Lymph nodes,Lymphatic Vessels,,,,,,,,,,,,,
"Lymphatic vessels and lymph nodes.,",Lymph nodes,Lymphatic Vessels,,,,,,,,,,,,,
"Lymphedema - Limbs,",Lymph nodes,,,,,,,,,,,,,,
"Lymphoid tissue,",Lymph nodes,,,,,,,,,,,,,,
"Lymphoid, hematopoietic and related tissues,",Lymph nodes,,,,,,,,,,,,,,
"Lysosomes,",Lysosomes,,,,,,,,,,,,,,
"Macula,",Macula,,,,,,,,,,,,,,
"Major salivary gland,",Major salivary gland,,,,,,,,,,,,,,
"Male Breast,",Male Breast,,,,,,,,,,,,,,
"Male Genital Organs,",penis,testes,scrotum,,,,,,,,,,,,
"Male Reproductive System,",penis,testes,scrotum,,,,,,,,,,,,
"Male breast,",Male Breast,,,,,,,,,,,,,,
"Male genital organ,",penis,testes,scrotum,,,,,,,,,,,,
"Male genital organs,",penis,testes,scrotum,,,,,,,,,,,,
"Male genital region,",penis,testes,scrotum,,,,,,,,,,,,
"Mammary Glands,",Mammary Glands,,,,,,,,,,,,,,
"Mandible,",Mandibular,,,,,,,,,,,,,,
"Mandible.,",Mandibular,,,,,,,,,,,,,,
"Mandibular (jaw),",Mandibular,,,,,,,,,,,,,,
"Mast cells,",Mastoid Bone,,,,,,,,,,,,,,
"Mastoid,",Mastoid Bone,,,,,,,,,,,,,,
"Mastoid Bone,",Mastoid Bone,,,,,,,,,,,,,,
"Mastoid Bones,",Mastoid Bone,,,,,,,,,,,,,,
"Mastoid bones,",Mastoid Bone,,,,,,,,,,,,,,
"Mastoid process,",Mastoid Bone,,,,,,,,,,,,,,
"Maternal and fetal conditions ruled out: Uterus,",Uterus,,,,,,,,,,,,,,
"Maxilla,",Axilla,,,,,,,,,,,,,,
"Maxillary Sinus,",sinus,,,,,,,,,,,,,,
"Maxillary sinus,",sinus,,,,,,,,,,,,,,
"Medial cuneiform of foot,",Foot,,,,,,,,,,,,,,
"Medial cuneiform of left foot,",Foot,,,,,,,,,,,,,,
"Medial malleolus of unspecified tibia,",tibia,,,,,,,,,,,,,,
"Medial phalanx of left lesser toe,",Phalanx,,,,,,,,,,,,,,
"Medial phalanx of left lesser toe(s),",Phalanx,,,,,,,,,,,,,,
"Medial phalanx of right lesser toe(s),",Phalanx,,,,,,,,,,,,,,
"Mediastinitis: Mediastinum,",Mediastinum,,,,,,,,,,,,,,
"Mediastinum,",Mediastinum,,,,,,,,,,,,,,
"Membranes,",Membranes,,,,,,,,,,,,,,
"Meninges,",Meninges,,,,,,,,,,,,,,
"Meningococcal arthritis,",Meningococcal arthritis,,,,,,,,,,,,,,
"Mental and behavioral disorders - Brain,",Brain,,,,,,,,,,,,,,
"Mental and behavioral disorders: Brain.,",Brain,,,,,,,,,,,,,,
"Mesenteric artery,",Mesenteric artery,,,,,,,,,,,,,,
"Mesentery,",Mesenteric artery,,,,,,,,,,,,,,
"Metacarpal Bone,",Metacarpal,,,,,,,,,,,,,,
"Metacarpal bone,",Metacarpal,,,,,,,,,,,,,,
"Metacarpal heads,",Metacarpal,,,,,,,,,,,,,,
"Metacarpal heads.,",Metacarpal,,,,,,,,,,,,,,
"Metatarsal,",Metatarsal,,,,,,,,,,,,,,
"Metatarsal Bone,",Metatarsal,,,,,,,,,,,,,,
"Metatarsal Bones,",Metatarsal,,,,,,,,,,,,,,
"Metatarsophalangeal joint of left lesser toe(s),",toe,,,,,,,,,,,,,,
"Metatarsophalangeal joint of right lesser toe(s),",toe,,,,,,,,,,,,,,
"Metatarsophalangeal joint of unspecified lesser toe(s),",toe,,,,,,,,,,,,,,
"Metatarsophalangeal joint of unspecified toe(s),",toe,,,,,,,,,,,,,,
"Metatarsus,",Metatarsus,,,,,,,,,,,,,,
"Metatarsus, right foot,",Metatarsus,Foot,,,,,,,,,,,,,
"Middle Cerebral Artery,",Middle Cerebral Artery,,,,,,,,,,,,,,
"Middle Ear,",Ear,,,,,,,,,,,,,,
"Middle Finger,",Finger,,,,,,,,,,,,,,
"Middle and inner ear,",Ear,,,,,,,,,,,,,,
"Middle ear,",Ear,,,,,,,,,,,,,,
"Middle ear and mastoid,",Ear,,,,,,,,,,,,,,
"Middle ear, nasal cavity, and accessory sinuses,",Ear,nasal cavity,sinus,,,,,,,,,,,,
"Middle finger,",Finger,,,,,,,,,,,,,,
"Midfoot,",Foot,,,,,,,,,,,,,,
"Mind,",Brain,,,,,,,,,,,,,,
"Mitochondria,",Mitochondria,,,,,,,,,,,,,,
"Mitral Valve,",Mitral Valve,,,,,,,,,,,,,,
"Motor function,",Motor neurons,,,,,,,,,,,,,,
"Motor neurons,",Motor neurons,,,,,,,,,,,,,,
"Mouth,",Mouth,,,,,,,,,,,,,,
"Mouth and Pharynx,",Mouth,Pharynx,,,,,,,,,,,,,
"Mouth and Throat,",Mouth,Throat,,,,,,,,,,,,,
"Mouth and pharynx,",Mouth,Pharynx,,,,,,,,,,,,,
"Mouth, Genitals, Skin,",Mouth,Skin,,,,,,,,,,,,,
"Mouth.,",Mouth,,,,,,,,,,,,,,
"Mucosa-associated lymphoid tissue (MALT) - Lymphoma affects the Stomach.,",stomach,,,,,,,,,,,,,,
"Mucous membranes,",Mucous membranes,,,,,,,,,,,,,,
"Multiple body parts (e.g., head, neck, thorax, abdomen, lower back, pelvis, upper limbs, lower limbs),",skull,neck,Thorax,abdomen,back,pelvis,upper limb,lower limb,,,,,,,
"Multiple body parts - Extremities, Face, Head, Neck,",Face,skull,neck,,,,,,,,,,,,
"Multiple body parts - Head, Neck, Spine,",skull,neck,Spinal Cord,,,,,,,,,,,,
"Multiple body parts - Shoulder, Upper arm, Forearm, Wrist, Hand, Hip, Thigh, Leg, Ankle, Foot,",Shoulder,Arms,Forearm,Wrist,Hand,Hips,Thigh,Legs,Ankle,Foot,,,,,
"Multiple body parts: Head, Knee,",skull,Knee,,,,,,,,,,,,,
"Multiple body parts: Head, Neck, Shoulder, Arm, Forearm, Hand, Hip, Leg, Knee, Ankle, Foot,",skull,neck,Shoulder,Arms,Forearm,Hand,Hips,Legs,Knee,Ankle,Foot,,,,
"Multiple body parts: Head, Neck, Thorax, Abdomen, Lower back, Pelvis, Hip, Knee, Ankle, Shoulder, Upper arm, Forearm, Wrist, Hand, Foot.,",skull,neck,Thorax,Abdomen,back,Pelvis,Hips,Knee,Ankle,Shoulder,Arms,Forearm,Wrist,Hand,Foot
"Multiple body parts: Head, Neck, Thorax, Abdomen, Lower back, Pelvis, Hip, Knee, Lower leg, Ankle, Foot,",skull,neck,Thorax,Abdomen,back,Pelvis,Hips,Knee,Legs,Ankle,Foot,,,,
"Multiple body parts: Head, Neck, Thorax, Abdomen, Lower back, Pelvis, Hip, Shoulder, Arm, Forearm, Hand, Leg, Knee, Ankle, Foot,",skull,neck,Thorax,Abdomen,back,Pelvis,Hips,Shoulder,Arms,Forearm,Hand,Legs,Knee,Ankle,Foot
"Multiple body parts: Head, Neck, Thorax, Abdomen, Lower back, Pelvis, Lower limb, Upper limb.,",skull,neck,Thorax,Abdomen,back,Pelvis,Lower limb,Upper limb.,,,,,,,
"Multiple body parts: Head, knee, and unspecified part of lower leg,",skull,Knee,Legs,,,,,,,,,,,,
"Multiple body parts: Head, neck, thorax, abdomen, lower back, pelvis, lower extremities,",skull,neck,Thorax,abdomen,back,pelvis,lower extremities,,,,,,,,
"Multiple body parts: Head, neck, thorax, abdomen, lower back, pelvis, lower extremities.,",skull,neck,Thorax,abdomen,back,pelvis,lower extremities,,,,,,,,
"Multiple body parts: Lower back, Hip, Pelvis,",Lower back,Hips,Pelvis,,,,,,,,,,,,
"Multiple body parts: Lower leg, Hip, Knee,",Legs,Hips,Knee,,,,,,,,,,,,
"Multiple body parts: Pelvis, Lower leg, and Ankle,",Pelvis,legs,Ankle,,,,,,,,,,,,
"Multiple injuries of lower leg,",legs,,,,,,,,,,,,,,
"Multiple organs and systems including the liver, spleen, and lymph nodes.,",liver,spleen,lymph nodes,,,,,,,,,,,,
"Multiple parts of head, face, and neck,",skull,Face,neck,,,,,,,,,,,,
"MultiplegetBodyRegions,",legs,,,,,,,,,,,,,,
"Muscle (Anterior muscle group at lower leg level),",legs,,,,,,,,,,,,,,
"Muscle (Anterior muscle group),",legs,,,,,,,,,,,,,,
"Muscle (Calf muscle),",Calf,,,,,,,,,,,,,,
"Muscle (Gastrocnemius muscle),",Calf,,,,,,,,,,,,,,
"Muscle (Gastrocnemius),",Calf,,,,,,,,,,,,,,
"Muscle (Long extensor muscle of toe),",toe,,,,,,,,,,,,,,
"Muscle (Lower leg),",legs,,,,,,,,,,,,,,
"Muscle (Peroneal muscle group),",legs,,,,,,,,,,,,,,
"Muscle (Quadriceps),",legs,,,,,,,,,,,,,,
"Muscle (Right Upper Arm),",Arms,,,,,,,,,,,,,,
"Muscle (Right hand),",muscles of hand,,,,,,,,,,,,,,
"Muscle (Right leg),",legs,,,,,,,,,,,,,,
"Muscle (Tibialis anterior),",legs,,,,,,,,,,,,,,
"Muscle (Triceps),",Arms,,,,,,,,,,,,,,
"Muscle (Upper arm),",Arms,,,,,,,,,,,,,,
"Muscle - Gastrocnemius,",Calf,,,,,,,,,,,,,,
"Muscle and Tendon at Ankle and Foot Level.,",Foot,,,,,,,,,,,,,,
"Muscle and Tendon of Long Extensor Muscle of Toe at Ankle and Foot Level,",Foot,,,,,,,,,,,,,,
"Muscle and tendon at lower leg level,",legs,,,,,,,,,,,,,,
"Muscle and tendon at lower leg level, right leg,",legs,,,,,,,,,,,,,,
"Muscle and tendon at lower leg level, right leg.,",legs,,,,,,,,,,,,,,
"Muscle and tendon of anterior muscle group at lower leg level,",legs,,,,,,,,,,,,,,
"Muscle and tendon of anterior muscle group at lower leg level, left leg.,",legs,,,,,,,,,,,,,,
"Muscle and tendon of front wall of thorax.,",Thorax,,,,,,,,,,,,,,
"Muscle and tendon of long flexor muscle of toe at ankle and foot level, left foot.,",Foot,,,,,,,,,,,,,,
"Muscle of long extensor muscle of toe at ankle and foot level, right foot.,",Foot,,,,,,,,,,,,,,
"Muscle of long flexor muscle of toe,",toe,,,,,,,,,,,,,,
"Muscle of long flexor muscle of toe at ankle and foot level,",Foot,,,,,,,,,,,,,,
"Muscle of long flexor muscle of toe at ankle and foot level, left foot.,",Foot,,,,,,,,,,,,,,
"Muscle of long flexor muscle of toe at ankle and foot level, right foot.,",Foot,,,,,,,,,,,,,,
"Muscle of posterior muscle group at lower leg level,",legs,,,,,,,,,,,,,,
"Muscle of posterior muscle group at lower leg level, right leg,",legs,,,,,,,,,,,,,,
"Muscle of posterior muscle group at lower leg level, right leg.,",legs,,,,,,,,,,,,,,
"Muscle(s) and tendon(s) at lower leg level,",legs,,,,,,,,,,,,,,
"Muscle(s) and tendon(s) at lower leg level, left leg,",legs,,,,,,,,,,,,,,
"Muscle(s) and tendon(s) at lower leg level, right leg,",legs,,,,,,,,,,,,,,
"Muscle(s) and tendon(s) of anterior muscle group at lower leg,",legs,,,,,,,,,,,,,,
"Muscle(s) and tendon(s) of anterior muscle group at lower leg level,",legs,,,,,,,,,,,,,,
"Muscle(s) and tendon(s) of anterior muscle group at lower leg level, left leg,",legs,,,,,,,,,,,,,,
"Muscle(s) and tendon(s) of anterior muscle group at lower leg level, left leg.,",legs,,,,,,,,,,,,,,
"Muscle(s) and tendon(s) of anterior muscle group at lower leg level, right leg,",legs,,,,,,,,,,,,,,
"Muscle(s) and tendon(s) of anterior muscle group at lower leg level, right leg.,",legs,,,,,,,,,,,,,,
"Muscle(s) and tendon(s) of anterior muscle group at lower leg level, unspecified leg,",legs,,,,,,,,,,,,,,
"Muscle(s) and tendon(s) of anterior muscle group at lower leg, right leg,",legs,,,,,,,,,,,,,,
"Muscle(s) and tendon(s) of peroneal muscle group at lower leg level, right leg.,",legs,,,,,,,,,,,,,,
"Muscle.,",Muscles,,,,,,,,,,,,,,
"Muscles,",Muscles,,,,,,,,,,,,,,
"Muscles (Facial muscles),",Muscles,,,,,,,,,,,,,,
"Muscles (Upper body, Lower body),",Muscles,,,,,,,,,,,,,,
"Muscles (including proximal muscles such as shoulders and hips),",Muscles,,,,,,,,,,,,,,
"Muscles and tendons at ankle and foot level,",Foot,,,,,,,,,,,,,,
"Muscles and tendons at ankle and foot level, left foot.,",Foot,,,,,,,,,,,,,,
"Muscles.,",Muscles,,,,,,,,,,,,,,
"Musculoskeletal System,",Muscles,,,,,,,,,,,,,,
"Musculoskeletal structure,",Muscles,,,,,,,,,,,,,,
"Musculoskeletal system,",Muscles,,,,,,,,,,,,,,
"Musculoskeletal system and connective tissue,",Muscles,,,,,,,,,,,,,,
"Musculoskeletal system and connective tissue.,",Muscles,,,,,,,,,,,,,,
"Nails,",Nails,,,,,,,,,,,,,,
"Nasal Bones,",Nasal Bones,,,,,,,,,,,,,,
"Nasal Cavity,",Nasal Cavity,,,,,,,,,,,,,,
"Nasal Turbinates.,",Nasal Turbinates,,,,,,,,,,,,,,
"Nasal cavities, middle ear, and accessory sinuses,",Nasal cavities,Ear,sinus,,,,,,,,,,,,
"Nasal cavity,",Nasal cavity,,,,,,,,,,,,,,
"Nasal passages,",Nasal passages,,,,,,,,,,,,,,
"Nasal septum,",Nasal septum,,,,,,,,,,,,,,
"Nasal sinus,",sinus,,,,,,,,,,,,,,
"Nasolacrimal duct,",eyes,,,,,,,,,,,,,,
"Nasopharyngeal region,",Pharynx,,,,,,,,,,,,,,
"Nasopharynx,",Pharynx,,,,,,,,,,,,,,
"Neck,",neck,,,,,,,,,,,,,,
"Neck and shoulder.,",neck,Shoulder,,,,,,,,,,,,,
"Neck, Shoulders, Arms,",neck,Shoulder,Arms,,,,,,,,,,,,
"Neck, Shoulders, Arms, Hands.,",neck,Shoulder,Arms,hand,,,,,,,,,,,
"Neck, back, thoracic region,",neck,back,thoracic region,,,,,,,,,,,,
"Neck.,",neck,,,,,,,,,,,,,,
"Neoplasm.,",Neoplasm,,,,,,,,,,,,,,
"Nerve at lower leg level,",Legs,,,,,,,,,,,,,,
"Nerve root and plexus compressions affect the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Nerve root and plexus disorder affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Nerve root and plexus disorders affect the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Nerves at abdomen, lower back and pelvis.,",blood vessels of abdomen,blood vessels of lower back,blood vessels fo pelvis,,,,,,,,,,,,
"Nerves at hip and thigh level,",blood vessels of hip,blood vessels of thigh,,,,,,,,,,,,,
"Nerves at hip and thigh level.,",blood vessels of hip,blood vessels of thigh,,,,,,,,,,,,,
"Nerves at lower leg level,",Legs,,,,,,,,,,,,,,
"Nerves at lower leg level, right leg.,",Legs,,,,,,,,,,,,,,
"Nervous System,",Brain,Spinal Cord,,,,,,,,,,,,,
"Nervous system,",Brain,Spinal Cord,,,,,,,,,,,,,
"Nervous system and sense organs.,",Brain,Spinal Cord,,,,,,,,,,,,,
"Nervous system.,",Brain,Spinal Cord,,,,,,,,,,,,,
"Nervous tissue,",Nervous tissue,,,,,,,,,,,,,,
"Neurological system,",brain,spinal cord,,,,,,,,,,,,,
"Newborn affected by surgical procedure on mother: Spine (vertebrae),",Spinal Cord,,,,,,,,,,,,,,
"Non-vascular catheter: Skin,",Skin,,,,,,,,,,,,,,
"Nose,",Nose,,,,,,,,,,,,,,
"Nose (Septum),",Nose,,,,,,,,,,,,,,
"Nose (septum),",Nose,,,,,,,,,,,,,,
"Nose and nasal sinus,",Nose,,,,,,,,,,,,,,
"Nose and nasal sinuses,",Nose,,,,,,,,,,,,,,
"Nose and nasal sinuses.,",Nose,,,,,,,,,,,,,,
"Nose, Lungs, Liver,",Nose,Lungs,Liver,,,,,,,,,,,,
"Nose.,",Nose,,,,,,,,,,,,,,
"Obstetric and gynecological devices: Pelvis,",pelvis,,,,,,,,,,,,,,
"Occipital condyle (Skull),",Occipital condyle (Skull),,,,,,,,,,,,,,
"Occipital condyle (skull),",Occipital condyle (skull),,,,,,,,,,,,,,
"Occipital lobe,",Occipital lobe,,,,,,,,,,,,,,
"Occipito-atlanto-axial region,",Occipital lobe,,,,,,,,,,,,,,
"Olfactory nerve,",Olfactory nerve,,,,,,,,,,,,,,
"Optic Disc,",Optic Disc,,,,,,,,,,,,,,
"Optic Nerve,",optic nerve,,,,,,,,,,,,,,
"Optic chiasm,",Optic Disc,,,,,,,,,,,,,,
"Optic disc,",Optic Disc,,,,,,,,,,,,,,
"Optic disc, left eye,",Optic Disc,eye,,,,,,,,,,,,,
"Optic nerve,",optic nerve,,,,,,,,,,,,,,
"Optic nerve sheath,",optic nerve,,,,,,,,,,,,,,
"Oral Cavity,",oral cavity,,,,,,,,,,,,,,
"Oral cavity,",oral cavity,,,,,,,,,,,,,,
"Oral epithelium, including tongue.,",Oral epithelium,tongue,,,,,,,,,,,,,
"Oral mucosa,",Oral mucosa,,,,,,,,,,,,,,
"Oral mucosa, including tongue,",Oral mucosa,tongue,,,,,,,,,,,,,
"Oral mucositis (ulcerative) due to other drugs affects the Mouth.,",Mouth,,,,,,,,,,,,,,
"Oral region,",Mouth,,,,,,,,,,,,,,
"Orbit,",Orbit,,,,,,,,,,,,,,
"Orbital Floor,",Orbit,,,,,,,,,,,,,,
"Orbital Tissue,",Orbit,,,,,,,,,,,,,,
"Orbital floor,",Orbit,,,,,,,,,,,,,,
"Orbital tissue,",Orbit,,,,,,,,,,,,,,
"Orbits,",Orbit,,,,,,,,,,,,,,
"Organ,",Organ,,,,,,,,,,,,,,
"Organ or Tissue,",Organ or Tissue,,,,,,,,,,,,,,
"Organs,",Organs,,,,,,,,,,,,,,
"Organs and Systems,",Organs and Systems,,,,,,,,,,,,,,
"Organs or systems,",Organs or systems,,,,,,,,,,,,,,
"Organs, systems, and tissues,","Organs, systems, and tissues,",,,,,,,,,,,,,,
"Oropharynx,",Pharynx,,,,,,,,,,,,,,
"Other (corrected) congenital malformations: Skull,",Other (corrected) congenital malformations: Skull,,,,,,,,,,,,,,
"Other accident with baby stroller: Head,",skull,,,,,,,,,,,,,,
"Other accident with wheelchair, subsequent encounter affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Other artificial opening status affects the Intestines.,",small intestine,large intestine,,,,,,,,,,,,,
"Other balloon accident injuring occupant, subsequent encounter affects the spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Other complications following infusion, transfusion and therapeutic injection affects the Skin.,",Skin,,,,,,,,,,,,,,
"Other complications of foreign body accidentally left in body following infusion or transfusion affects the Skin.,",Skin,,,,,,,,,,,,,,
"Other complications of foreign body accidentally left in body following other procedure, subsequent encounter affects the Skin.,",Skin,,,,,,,,,,,,,,
"Other complications of foreign body accidentally left in body following removal of catheter or packing, sequela affects the Genitourinary system.,",Catheter,,,,,,,,,,,,,,
"Other complications of foreign body accidentally left in body following removal of catheter or packing: Genitourinary system,",Catheter,,,,,,,,,,,,,,
"Other complications of foreign body accidentally left in body following removal of catheter or packing: Unspecified site,",Catheter,,,,,,,,,,,,,,
"Other contact with horse, subsequent encounter affects the skin.,",Skin,,,,,,,,,,,,,,
"Other contact with other birds, sequela affects the Lungs.,",Lungs,,,,,,,,,,,,,,
"Other contact with other fish, sequela affects Skin.,",Skin,,,,,,,,,,,,,,
"Other contact with other hoof stock, subsequent encounter affects the Skin.,",Skin,,,,,,,,,,,,,,
"Other contact with other mammals, sequela affects the Skin.,",Skin,,,,,,,,,,,,,,
"Other contact with other marine mammals, sequela affects Skin.,",Skin,,,,,,,,,,,,,,
"Other contact with other nonvenomous marine animals, sequela affects the Skin.,",Skin,,,,,,,,,,,,,,
"Other contact with other nonvenomous reptiles, sequela: Skin,",Skin,,,,,,,,,,,,,,
"Other contact with other psittacines, subsequent encounter affects the skin.,",Skin,,,,,,,,,,,,,,
"Other contact with other rodent, sequela affects Skin.,",Skin,,,,,,,,,,,,,,
"Other endocrine glands,",Endocrine Glands,,,,,,,,,,,,,,
"Other fall from one level to another, subsequent encounter affects the Hip.,",Hips,,,,,,,,,,,,,,
"Other fall on same level due to collision with another person, subsequent encounter affects the Shoulder.,",Shoulder,,,,,,,,,,,,,,
"Other fall on same level, sequela affects the Hip,",Hips,,,,,,,,,,,,,,
"Other fall on same level, subsequent encounter affects unspecified part of back.,",back,,,,,,,,,,,,,,
"Other fish poisoning, accidental (unintentional), subsequent encounter affects the Gastrointestinal system.,",Mouth,Esophagus,Stomach,Small Intestine,Liver,Gallbladder,Pancreas,Large Intestine,Rectum,Anus,,,,,
"Other fish poisoning, assault, subsequent encounter affects the Skin.,",Skin,,,,,,,,,,,,,,
"Other injury due to other accident on board (nonpowered) inflatable craft, subsequent encounter affects the Head.,",skull,,,,,,,,,,,,,,
"Other injury due to other accident to (nonpowered) inflatable craft affects the Lower leg.,",Legs,,,,,,,,,,,,,,
"Other injury due to other accident to (nonpowered) inflatable craft affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Other injury due to other accident to canoe or kayak - Upper limb,",upper limb,,,,,,,,,,,,,,
"Other injury due to other accident to water-skis, subsequent encounter affects the Knee.,",Knee,,,,,,,,,,,,,,
"Other mechanical complication of umbrella device affects the Heart.,",heart,,,,,,,,,,,,,,
"Other mechanical complication of umbrella device, subsequent encounter affects the Heart.,",heart,,,,,,,,,,,,,,
"Other parts of intestine,",small intestine,large intestine,,,,,,,,,,,,,
"Other pedestrian conveyance,","Other pedestrian conveyance,",,,,,,,,,,,,,,
"Other place in boarding-house as the place of occurrence of the external cause - Body,","Other place in boarding-house as the place of occurrence of the external cause - Body,",,,,,,,,,,,,,,
"Other place in hospital,","Other place in hospital,",,,,,,,,,,,,,,
"Other place in nursing home,","Other place in nursing home,",,,,,,,,,,,,,,
"Other place in other non-institutional residence,","Other place in other non-institutional residence,",,,,,,,,,,,,,,
"Other place in prison,","Other place in prison,",,,,,,,,,,,,,,
"Other place in reform school: Head.,",skull,,,,,,,,,,,,,,
"Other place in school dormitory,","Other place in school dormitory,",,,,,,,,,,,,,,
"Other place on military base,","Other place on military base,",,,,,,,,,,,,,,
"Other powered watercraft,","Other powered watercraft,",,,,,,,,,,,,,,
"Other prophylactic surgery - Muscles,","Other prophylactic surgery - Muscles,",,,,,,,,,,,,,,
"Other prosthetic materials,","Other prosthetic materials,",,,,,,,,,,,,,,
"Other prosthetic materials to surrounding organ or tissue,","Other prosthetic materials to surrounding organ or tissue,",,,,,,,,,,,,,,
"Other recreation area,","Other recreation area,",,,,,,,,,,,,,,
"Other rolling-type pedestrian conveyance,","Other rolling-type pedestrian conveyance,",,,,,,,,,,,,,,
"Other school as the place of occurrence of the external cause affects Multiple body parts.,","Other school as the place of occurrence of the external cause affects Multiple body parts.,",,,,,,,,,,,,,,
"Other seafood,","Other seafood,",,,,,,,,,,,,,,
"Other serum reaction due to other serum, sequela affects the Skin.,",Skin,,,,,,,,,,,,,,
"Other serum reaction due to other serum, subsequent encounter affects Skin.,",Skin,,,,,,,,,,,,,,
"Other serum reaction due to vaccination, subsequent encounter affects Skin.,",Skin,,,,,,,,,,,,,,
"Other shellfish poisoning affects the Gastrointestinal system.,",Mouth,Esophagus,Stomach,Small Intestine,Liver,Gallbladder,Pancreas,Large Intestine,Rectum,Anus,,,,,
"Other shellfish poisoning, assault, subsequent encounter affects the Skin.,",Skin,,,,,,,,,,,,,,
"Other shellfish poisoning, undetermined, subsequent encounter affects the Gastrointestinal system.,",Mouth,Esophagus,Stomach,Small Intestine,Liver,Gallbladder,Pancreas,Large Intestine,Rectum,Anus,,,,,
"Other sites: Rectum,",Rectum,,,,,,,,,,,,,,
"Other specified cause of accidental non-transport drowning and submersion affects the Respiratory system.,",Nose,Mouth,Pharynx,Larynx,Trachea,Bronchi,Bronchioles,Lungs,Alveoli,Diaphragm,,,,,
"Other specified drugs primarily affecting the autonomic nervous system - unspecified leg.,",Legs,,,,,,,,,,,,,,
"Other specified effects of external causes, sequela affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Other specified injuries of head,",skull,,,,,,,,,,,,,,
"Other specified injury of back, subsequent encounter.,",back,,,,,,,,,,,,,,
"Other specified injury of other specified part of head,",skull,,,,,,,,,,,,,,
"Other specified injury of right elbow, initial encounter.,",Elbow,,,,,,,,,,,,,,
"Other specified injury of unspecified foot, initial encounter.,",Foot,,,,,,,,,,,,,,
"Other specified injury of unspecified foot, subsequent encounter.,",Foot,,,,,,,,,,,,,,
"Other specified injury of unspecified hand, subsequent encounter.,",hand,,,,,,,,,,,,,,
"Other specified injury of unspecified lower leg, subsequent encounter.,",Legs,,,,,,,,,,,,,,
"Other specified injury of unspecified muscle, fascia and tendon at thigh level, left thigh,",Fascia,,,,,,,,,,,,,,
